user,item
1231,3952
4842,2269
4648,4251
586,5910
1068,8680
942,3718
4850,13011
4915,14551
3531,10889
5081,13640
5277,13036
1061,15354
1715,4503
3715,1991
2988,8757
1748,11926
2586,10702
1950,7863
239,7697
4920,8774
856,9760
4452,7063
1636,11977
2489,16475
4111,13689
1605,5478
300,16045
2689,11952
4728,2018
3223,10442
3163,16167
5233,14
2062,12025
289,12188
2812,3638
5430,9361
3231,16074
4949,14116
2771,10329
2045,6541
1133,10071
2871,12749
4684,6149
3537,11174
2273,5966
4998,1119
709,7385
577,245
2936,10475
5036,15951
454,7149
3755,11538
2869,6118
3713,4729
4605,8157
2515,1903
5219,11437
4044,9953
126,14987
823,13086
5424,12092
3514,5077
3982,4435
2888,11091
5320,3177
5345,453
5418,3248
2182,521
314,12840
3599,4047
4341,7716
4204,13759
1446,3636
5133,3371
4193,1930
4099,109
2540,3278
2830,784
5360,5735
2329,3793
3256,3569
3426,5152
1574,13639
4664,1802
3507,1970
2342,11886
3398,7597
1636,4047
3729,304
3514,5173
4540,14160
1850,5999
1555,1513
3398,10457
2902,9186
967,6134
4507,12373
2706,15099
216,13979
2485,12463
4583,4338
677,10547
1831,3775
110,11463
20,1181
4477,6130
2015,5815
4425,3316
1705,7637
1619,9734
5272,1590
2327,11211
3342,3981
1595,14256
1741,2443
2143,1665
968,16412
333,5029
3135,15208
49,1321
5531,12672
2407,847
3160,6043
3128,13863
1962,14104
5444,6306
3479,2593
835,12453
4113,12564
1583,2533
3769,2945
1245,9493
3502,14878
5158,15512
2832,12749
5158,14294
1160,7713
3755,11940
4918,421
3606,6415
841,1080
4196,12463
1349,14655
2605,14041
5241,3194
3962,14666
3276,5684
247,3028
129,1200
1754,7835
3267,5621
2808,1464
2985,2914
2943,10530
2112,10292
1047,6747
4302,6635
3670,2768
1443,15266
3294,10670
2144,13134
1438,2789
1731,9656
4931,4466
1467,5879
377,11331
3197,457
2463,9660
4181,1155
1135,9994
4410,772
3411,760
5228,15324
1966,1650
1183,8852
1461,10202
5395,13330
1030,15345
5392,683
5164,6379
4239,6317
3384,16299
2090,15419
1353,4436
379,15059
4652,4547
1299,2291
5277,1219
1604,11353
4259,2350
4851,6890
338,15667
1024,8992
5206,504
5075,16045
334,15875
3163,12690
3909,12163
5485,11070
2922,15354
991,16156
3388,13772
1242,6613
2836,14758
5263,3456
5414,3168
1441,14776
683,7367
5158,3634
5197,12308
5539,8107
5519,12617
2482,12067
1684,14387
1912,10943
1683,1741
3734,1764
5435,1933
4423,3961
2094,16349
482,5845
985,3872
4515,628
4918,3069
3514,6499
3035,14510
2277,13004
5544,1560
5194,11684
4334,15672
3218,242
1512,1944
5298,10935
1962,15758
5213,7317
503,5646
1311,68
2324,13657
5155,2215
1709,6609
1689,16318
3584,13720
4379,12681
1113,3091
3336,3977
1587,248
3398,1631
1501,1928
738,1673
2836,14428
1992,8293
744,3156
723,2520
4137,11374
760,4880
2026,14885
5006,3904
552,16265
1872,1283
5162,2895
4435,3586
2551,13715
4552,882
2174,6682
23,13034
4452,2620
1505,15158
2860,9000
3365,13701
2585,466
3817,13222
2934,1488
1510,3072
178,3438
2427,342
5348,13582
2420,9947
2421,5516
656,9951
4496,1397
798,5370
671,8577
4522,3835
3985,8158
4161,11068
438,7449
1907,1631
5203,1818
1431,11323
3276,3010
5233,6383
765,3543
1358,7058
505,5707
1162,13043
5248,15980
623,2682
2442,9069
4632,11376
2110,10287
4153,11574
2155,10879
34,6639
2509,2895
1495,6168
2481,13568
237,15856
2568,6243
645,9865
4247,14649
5132,10967
3870,7323
3642,11425
2338,7169
4278,3672
977,8227
4081,2260
3403,9929
4266,4868
1551,13750
4607,6611
3338,11988
598,16510
3170,4036
2329,15180
4169,13675
1571,2749
383,8510
2807,12571
4503,15792
1616,2609
4608,8999
408,1964
2568,14312
2028,13958
20,5625
4049,12085
1705,5234
4437,10405
803,3047
23,9321
2942,3379
2213,11846
1226,2211
2902,5465
617,15324
3784,902
3986,10520
2514,4950
5249,14128
4843,8112
5397,7790
715,13740
2178,11343
4731,1668
4721,11936
3512,760
3299,16185
1850,4039
1837,678
3481,16810
5354,10020
2791,677
5340,6450
3426,2232
1820,14135
3829,13638
5203,6068
759,418
3321,9901
5392,1486
53,11682
3276,4845
1316,8441
2062,16654
2365,10583
3410,7274
4336,13325
3819,14236
308,582
4090,10617
1431,16004
3773,6882
2058,4729
1164,15113
4964,335
3259,2938
4339,240
2741,16221
4101,6661
3712,7445
533,12684
1078,1509
3391,587
2233,7865
540,11649
17,2720
195,16898
1663,13490
329,10387
5167,2435
4755,7973
201,15890
2665,8053
968,15874
1467,13410
4013,4679
2611,8240
3487,4131
592,15040
5012,3195
2304,13704
3050,10032
2094,16652
4903,9636
1185,13974
1564,2771
2173,13883
837,12575
2054,9084
3873,2681
3494,13814
1166,3447
4198,13495
521,13885
3689,3478
5203,13889
3879,14686
1295,3812
2473,5966
4443,1915
2488,440
3138,13912
3266,15056
14,4079
289,8714
4899,3096
4915,16963
1277,10870
1783,12829
1940,7877
5449,648
3816,12468
4016,7118
2110,5467
1226,5409
5069,15229
1507,793
4156,15526
2644,7168
738,14193
4013,5313
3151,482
1813,16887
1390,5795
5439,1718
160,12774
3544,4316
4452,6599
3581,380
857,615
4610,13662
577,885
2143,8075
5518,1057
3967,6306
298,2221
4861,1667
1904,5718
3285,6646
4003,4510
3278,1619
2623,3596
4222,1629
409,5765
1304,5225
3151,14974
693,13151
2191,7545
724,4940
4273,1273
3985,10657
4876,7168
3771,2670
178,3187
3068,47
822,16719
497,9073
4063,14780
2030,9539
3751,5173
3585,521
3773,5407
4133,5845
5419,4
5511,10138
4003,1803
2815,1528
5087,11944
715,15401
1786,1357
5521,2551
1669,6205
968,323
3822,12617
333,3361
709,7584
530,5999
2234,28
1893,15783
3540,2482
4768,6000
5124,3258
3195,15114
4821,12471
1523,11906
3468,3240
4566,2294
2173,14939
966,2559
5124,8434
3784,4643
4223,5503
552,16682
4975,10632
1359,7411
3884,10165
2049,12790
3576,2979
5427,4650
3398,4165
4329,8272
3648,3414
1195,7528
1,2819
2520,11567
3762,8718
3014,2332
5333,14951
5194,2467
2069,6451
1984,15893
231,7111
1583,335
424,12330
3344,7759
2025,13688
2007,12533
5158,8706
1208,5298
5123,13064
5473,16584
1049,477
4061,4808
1285,12829
2680,15276
959,400
2212,871
4016,983
751,4139
2743,8995
4886,10978
5227,7250
5529,2807
4139,7655
5261,930
5263,6562
4905,5615
3566,5335
2151,15441
4905,5629
1000,3594
1192,16
1216,15001
2964,746
3600,5034
53,6303
5177,4895
455,767
1710,6854
2605,13655
3502,12989
3351,1772
2775,2019
1698,10946
816,16807
4624,9257
982,6572
3665,13776
5410,5981
1860,9224
2474,16427
961,10365
773,639
3294,4851
2383,6353
2720,14875
5419,14137
3537,14913
2420,5969
847,8328
3584,13632
3015,16327
1844,15
3315,6111
3365,13786
82,1409
598,7488
4729,3022
5144,4343
2889,9103
2441,14833
4315,12792
2813,4805
89,1348
588,7029
4227,13727
3791,9320
1876,16419
1367,15922
1714,1104
726,8083
1821,13755
4276,5355
2533,12040
1923,14515
1889,15812
1038,9473
3882,1445
3816,16060
1497,9618
4117,2160
1063,10384
3539,1948
744,14911
767,283
5051,13811
4051,1565
2732,16353
4909,4642
912,3797
291,7968
1564,4095
210,7672
3299,16037
2588,1357
738,13395
564,4714
1500,5192
2486,441
61,6623
3560,2593
3675,5516
4664,5106
4268,1957
5421,5823
2311,5533
1622,5820
4807,7534
360,13344
3264,11812
4583,11872
2262,161
633,5097
4037,3199
3068,3044
853,15817
2014,9266
5344,4351
491,494
5295,10273
333,1010
3609,4800
4566,4020
1349,15443
47,1023
4342,14894
117,15073
1358,10249
1628,1517
4019,694
377,52
3393,2443
5273,633
1640,12847
968,14647
1504,10980
1761,353
3276,6254
1849,14221
1289,1891
3014,1763
4901,5833
2298,14069
1132,6151
206,16777
1592,12268
1795,7718
564,1764
3968,9020
3106,14515
4504,452
1047,2315
1152,16045
3316,2416
2308,14496
3217,1583
656,5290
876,2389
1127,3946
2055,12848
3478,1937
4903,16802
2199,44
623,843
3830,1009
4424,5768
4802,2576
3767,6600
2025,13664
4438,6669
1941,6292
2964,11567
4404,3854
4547,2705
46,13109
959,7209
3208,15196
2267,378
2257,12816
4272,2078
3303,6053
1920,13912
1677,1554
4812,4782
2625,8915
248,2853
5295,11205
3693,4686
940,6437
4982,15679
4436,11788
5265,7303
564,4414
1814,1021
2631,5866
2554,11842
5548,11571
483,1012
3931,4845
4228,10825
4025,8504
4686,7705
3035,15817
5519,4869
3447,712
1981,3923
1069,16721
1375,12477
1924,16045
4158,9103
1241,4762
2778,4842
1259,2072
1614,15082
2786,13941
2119,1755
3606,2577
694,7919
968,12085
1750,8118
4721,11750
2945,13092
1390,7747
5203,14259
1518,3205
4079,17
3394,5309
4252,7250
4735,16163
1284,10049
122,14609
1106,1533
2891,15796
2209,4979
1219,5831
4573,2462
1259,6481
2421,1364
3332,3939
1907,16644
1013,7672
2604,12206
2283,13655
2849,13756
715,15539
4282,6270
1000,825
2472,2411
3068,9114
2932,1846
1257,13665
1516,1091
2400,14391
2072,703
1431,6273
4396,14091
3434,16221
4515,2337
3906,5505
4173,9627
4248,13753
697,4002
2365,11030
2906,14639
4532,4577
2202,5813
3367,1004
3074,767
4285,16867
4089,8291
2112,12315
2305,1937
2743,1100
906,755
2186,5338
2699,7153
4659,15779
726,632
4085,7545
206,15699
3301,7545
2709,13766
3086,7317
2669,11499
4503,6721
3952,695
3258,4905
2904,15358
5333,14019
4934,9103
4248,13702
603,3252
2671,2759
2613,15532
4049,2516
4189,2118
522,2895
1149,2553
586,14545
4117,2006
4104,3185
744,14626
2774,767
2717,15382
3680,13715
3706,3500
1636,14197
3351,2742
5522,10972
5374,2323
1421,13320
5374,6548
1666,13350
936,12404
132,16687
2717,12823
3218,11680
1994,7224
2905,1673
1956,6880
876,5211
5306,3716
326,14715
4648,10797
4377,1357
1962,14639
857,906
1295,11138
4816,3597
3268,3749
1079,13561
3209,4003
4642,3096
2770,1261
4903,14188
4408,15779
1311,906
2586,10493
4153,4886
968,13819
548,247
3664,9866
4248,13655
5047,14
2189,3118
4859,1110
3477,16509
1293,4851
4274,15993
3070,16711
4496,10601
333,9422
854,1691
1376,15309
734,13245
2403,6354
1257,13648
3074,6559
2377,6835
5249,15080
2044,2987
3023,15509
1752,15873
2605,13768
388,27
1547,13685
2777,176
126,16621
5272,14503
1436,8542
233,13597
4358,1008
3276,2472
3159,14511
4510,8526
2242,13368
5140,180
4545,15531
5011,3745
285,1787
3439,1428
3905,4226
2327,9290
1575,716
2,1767
2297,9097
3736,486
1091,10470
977,495
5226,13274
3664,2212
4179,15024
2654,14607
3661,13661
5163,16045
2926,10772
1309,1927
3391,8104
3491,16198
394,2766
5219,11400
4729,7589
5492,226
4198,15237
993,1661
519,68
2220,6
3945,16166
730,7848
350,2792
3314,7343
4943,8648
3795,13265
1202,205
2931,3686
5402,843
2644,1368
2667,15446
587,4747
772,16693
2806,7251
3628,13602
286,12110
5158,366
315,14509
676,3293
3447,115
2062,3212
2620,5079
3946,8785
1209,7463
625,2936
3237,2350
798,6427
4650,2663
4552,881
3022,9280
4367,3737
2809,186
3467,3019
3415,2243
4684,12287
2045,7763
2382,2350
2876,3123
5156,7970
477,482
3261,13686
2327,142
1448,5611
3928,13672
3603,12837
578,5715
5373,9241
4572,1488
1159,1110
1447,15499
5263,4179
173,9662
3005,14716
2845,4675
4883,4129
2992,14593
5245,7248
3665,13639
870,6110
3403,6308
155,54
121,11357
4444,1049
1836,10776
2807,11255
5365,623
3057,14672
2334,3660
3254,1205
1164,1903
4293,1776
218,7036
140,16243
4282,85
487,15093
1518,8344
3843,2118
1234,4546
1425,15783
1950,1533
3475,446
2783,1048
2611,11061
1461,12072
4742,13706
2787,13793
2889,11502
3248,14198
3956,1792
128,10123
3771,152
1480,12571
1903,1521
117,15742
1438,10088
1678,4713
481,12469
5340,5068
4945,3738
2866,6075
4438,6015
403,14294
4238,7356
1873,4344
4585,2296
1950,4957
3589,7171
1795,12589
49,12287
1040,615
562,3175
2109,15935
4647,2092
2908,16221
3847,12484
4783,2691
4081,5783
1762,15506
5342,654
3536,5259
1451,4179
1535,5207
294,6416
2421,10649
1460,13550
5501,13874
5319,7289
11,6401
3830,4958
4207,11845
1085,3873
3866,6437
4577,10053
1162,13557
1410,14
5242,4394
3847,12596
3081,1828
3729,2437
3364,8808
846,8294
3288,10976
4310,1712
3742,6750
1689,13169
4444,2900
1757,4751
2497,11808
2896,13584
204,14758
916,16087
4048,979
968,12223
3747,9707
2028,3441
3138,15073
5498,6025
681,14877
3767,7095
5312,3043
4798,4252
4566,7725
4367,2018
197,14450
2053,13568
3243,978
768,4345
2400,2590
464,8704
4417,16084
2806,7330
23,5164
4158,29
2889,10861
3426,453
1580,6375
4001,13130
4503,9624
4143,11989
428,11434
4025,5846
829,12223
1808,10550
5514,39
2628,7812
652,14182
2366,1736
3055,14655
752,11264
861,4809
5529,1142
3569,5625
5087,12373
1397,3018
4245,191
3639,6657
2176,14489
2898,3191
3613,8459
3030,9340
1342,443
3498,1968
4651,13722
3755,13463
2628,6225
5199,4199
197,10918
1700,4631
2809,1589
3585,1122
371,2682
4910,16678
1871,2966
1306,13429
4225,761
1823,7300
5528,10253
4367,6382
4042,14672
4610,13775
1505,10361
204,16471
2291,5758
198,6416
4301,8662
4786,3660
112,3233
1550,12560
3083,15158
4816,11140
2056,14943
4756,273
4014,2677
5158,11577
4352,2462
1902,3194
5294,11274
2224,6727
4827,3139
5550,3644
2475,6051
1956,10735
795,3016
1606,16
4168,11939
3203,6234
4840,247
3265,9851
4187,7958
4376,8810
1124,13665
771,13685
1859,9465
2849,13654
510,13430
2235,15837
1623,8518
4087,6085
5006,11002
2516,4444
199,1182
3184,6943
2586,7436
663,5058
3433,7790
377,5570
4137,3185
1423,3132
4976,377
2236,12772
4719,13466
5210,6318
3458,2979
850,1209
2877,5116
3823,8976
4669,6617
4206,13518
511,2462
3654,2151
4732,4324
3066,4839
4130,12168
4041,913
3496,4279
45,1031
840,10776
1044,7786
3406,1227
3126,16434
3878,13959
1324,8712
4189,9233
715,11766
3075,15376
5327,4338
3558,12732
3154,4663
622,475
3862,16045
3269,12915
1642,8643
2698,1401
1120,1617
333,5025
837,12336
3618,8054
2654,4046
773,10554
2935,2883
1480,12453
4202,4037
4319,8675
65,11757
3856,1937
2030,10118
1349,13727
592,7262
3420,15376
4731,16449
4245,8045
2242,4074
3948,109
2825,12331
2109,3428
1108,16104
2109,11164
5166,1741
3008,8963
1547,13674
266,15047
1901,14257
4724,3478
941,204
4342,14607
33,15614
2908,14318
405,2745
3311,12088
3728,13897
4111,13671
2323,7424
2416,7688
4208,3981
3365,13686
3112,15149
1084,6583
4836,4798
1660,2900
853,13727
727,16097
2056,1955
694,16284
3607,8887
4731,14181
4859,6692
1855,15680
2947,10721
586,6164
5514,1605
4032,11197
3128,13020
117,15288
4338,10590
3177,3875
3475,13472
1683,11100
4992,8303
2818,576
598,13107
3340,7338
4718,76
1025,13714
4819,16590
3312,2843
1456,12736
4729,11913
4893,7441
5349,2830
2016,10692
275,3202
4555,3025
4905,8391
3605,3236
3571,13887
4911,14896
214,1404
4891,11490
3269,1944
598,2698
1213,13715
2590,10645
1888,5868
1376,14580
734,6572
4577,13234
1144,16045
2549,12489
2055,4329
4520,13390
1008,12672
4632,2856
1643,14370
3995,13630
3060,7194
5453,7598
3972,66
5475,807
3551,5550
2671,8907
4585,4022
462,14720
4198,94
2227,7096
443,1888
826,13538
3398,15148
482,1344
4063,9854
3351,1774
977,11245
2403,10585
676,3325
1109,371
3271,9152
795,2389
1907,12948
3025,12927
2089,5923
2465,7611
2764,4797
4254,16974
3342,2717
433,5291
988,1062
2096,7901
5352,5466
1606,2221
1834,8687
1091,11158
4649,16078
1091,8731
3469,8999
832,3615
1811,7658
4827,15584
1357,2949
4393,11692
2589,7135
1527,3985
3178,10267
622,8816
1636,10085
1059,9367
4503,7359
4731,497
5151,11158
4058,4261
1952,10681
757,10614
2406,6609
5364,9571
1223,1837
1754,16045
2125,16677
2072,1357
5517,4171
1678,3721
3893,13664
455,10768
1445,3025
3613,5646
2055,11105
3178,17
5519,16240
2642,2865
2406,2832
407,1538
5453,7995
3218,9392
1486,1038
5513,1267
1490,4175
3829,13776
1701,16090
192,16931
3948,6541
977,2964
1667,13357
839,2628
4540,676
2876,7049
82,294
863,2268
4878,7192
5188,5536
4938,3498
3847,144
509,27
1684,14122
2158,4784
3005,1694
3422,11833
2554,10315
3982,11635
3479,3661
5374,4005
5096,2186
3342,3654
5419,1283
1788,292
45,16294
4918,3141
1461,1326
4721,6112
1944,9295
2548,9009
5290,8757
2091,12483
117,16924
694,13396
4823,15363
436,302
3252,12184
4945,9742
5498,3472
621,1700
2780,11738
2972,16045
2967,14758
2420,11431
4012,5278
3231,14608
4976,378
1058,16290
2299,5124
2191,12305
3847,16319
1746,4810
1359,6909
2853,10754
3321,4030
196,3104
4947,6857
1359,11425
3752,13613
981,15945
4450,12791
4896,12863
1972,11046
5490,15373
842,827
4815,13760
5128,2851
3041,6794
2273,9169
970,6396
1907,5953
2589,2423
2711,12527
854,9442
5528,8194
2914,11701
3620,3565
338,14638
4111,13675
3232,2833
1253,9412
3316,10021
1164,704
4806,7206
3840,1062
4547,12470
2586,14091
4313,1594
3311,16166
825,12844
5165,2688
2607,4444
3422,9992
2062,14635
4000,12198
162,4486
2871,1689
4387,6656
552,15032
1451,14655
4253,2966
200,13648
654,13703
4438,484
2036,3611
2778,14
870,14889
1808,13563
2209,3160
2129,3269
4903,15188
1304,9095
2774,9609
4092,2790
4924,15744
5041,6986
2007,14354
5069,501
3609,2800
3921,2711
217,7915
4243,11300
1907,5476
3258,329
1415,7545
471,7409
68,11395
2601,1274
4111,13703
5051,14535
4834,582
200,13630
5520,447
2140,1522
3532,6374
204,10982
3725,1114
1311,1435
5249,15041
5492,1278
5166,5887
2462,62
1412,14091
1219,1962
1643,6164
5174,10472
4226,390
25,2211
2807,10352
424,12205
1171,12927
1738,2220
3460,2464
4206,14116
2491,15725
5540,1855
4124,13115
945,16807
1642,6862
2952,13561
3357,11133
1956,5917
2671,10475
488,13750
5317,5899
2403,7574
2812,4577
3359,1478
2463,2096
3126,16850
5137,5088
853,10976
1566,943
5109,10324
2805,1467
1542,1568
1268,5195
405,11923
777,7149
2880,11057
968,11358
1036,1668
4732,762
5206,4789
2532,16216
2641,1688
1299,836
1343,4968
4551,7616
53,1021
5011,11764
704,12925
2859,15580
2805,5782
4162,11221
3054,2510
2439,7310
430,281
5149,8076
2258,3815
5542,37
4651,13714
3816,15169
82,270
3369,12625
1487,2489
2549,2362
3743,4755
4649,12480
2028,8385
533,4144
2753,14241
5006,3393
3435,74
5544,40
3426,10409
4530,400
3365,14045
1991,13665
829,12661
706,8223
2847,15480
2497,11862
1927,7248
657,628
2500,16694
1991,13636
1393,5243
3675,122
3394,1944
61,10474
3287,2670
1821,13750
3601,9457
5203,3905
3447,10317
1855,8336
5334,2224
4909,3483
2448,14796
3116,3774
916,1220
2802,13786
3617,7400
4223,15248
4049,1681
5259,15352
4943,6870
2446,11158
2463,2896
1637,14877
3673,15878
3559,11571
3575,12456
5382,4589
5406,10296
4774,16045
2586,6449
540,16404
2331,5310
3995,3631
4519,6559
4740,5738
2491,15582
2812,8178
2304,2801
3882,6344
5327,13378
1724,11300
333,7034
4678,3402
1956,2331
236,1602
4290,15480
3534,5195
553,15840
4272,12481
1645,4202
3395,8386
5053,6419
4199,1755
2879,3352
2379,10091
5528,11089
4915,14692
1587,15667
5254,13665
1589,9701
1288,13369
3680,13771
1036,4783
3933,4523
4321,1937
3233,135
2104,9460
3066,16443
455,12989
2298,15812
2398,8192
4037,6589
2173,12409
4322,6982
4162,11737
3811,972
4134,2464
310,2798
2170,3710
3370,10762
4095,15187
5166,1810
4877,1563
3494,15704
606,13419
2092,13778
2044,4502
2860,11524
533,445
2077,15633
2063,15302
4865,10189
1667,15412
1838,13222
2059,8364
1667,16627
12,11491
3944,2329
4841,5569
3313,4234
1524,9920
982,9392
4785,12383
1855,13410
2568,6271
4370,10420
4290,16045
5528,9845
4377,6918
2916,11754
5370,12769
3128,15784
5164,6784
3744,3141
2215,9600
4905,4
2817,9478
1979,8574
5114,8319
4456,2888
2831,1193
2074,8872
5257,11757
2802,13636
1448,708
5496,13668
1416,2140
5290,3121
3209,6526
2868,2945
4167,11614
4440,5020
5044,3074
3801,484
3231,7052
1713,6857
3508,4788
5081,6989
5529,1478
3680,13720
3455,10921
5249,6991
2778,3565
68,11379
3197,463
3209,4086
662,5356
987,12417
5462,8016
4129,1538
1560,4468
1487,11284
1242,3504
1288,9604
3481,16822
438,2256
544,3152
5261,628
1959,921
1030,6136
1823,7812
3993,751
5145,4018
3258,2467
3673,13979
2657,9369
363,76
3016,14
4805,2008
4245,15861
5236,628
5166,1672
5157,1267
4357,2143
5341,3519
1868,4267
5319,5389
4624,4648
5139,6
4665,1812
946,8207
3202,7911
2096,4385
4731,9928
5026,2229
2372,8051
1025,13699
316,10342
4824,929
4716,14745
3145,615
5414,5836
4107,938
3335,1350
759,4753
3163,12660
2057,14040
66,786
2908,3911
1164,7876
4894,1564
878,11743
268,9507
1823,4447
4746,655
698,12842
2603,1914
2787,8121
4945,7395
522,2466
4731,5611
577,109
3700,917
406,135
2908,5244
149,4684
5181,9825
130,7579
3107,434
211,10075
2805,6467
4469,1798
542,3645
759,1009
305,2221
4752,2008
662,1665
4416,10435
4450,13912
2662,335
1183,95
5169,8800
4234,3440
993,1559
1451,11300
1928,6446
5190,9881
5514,13036
5409,3010
2905,6871
4823,11556
685,697
876,12469
3240,10600
439,10032
2121,6090
1690,1272
3110,15329
4729,1209
556,9218
1902,6959
2235,13597
1190,12339
4735,13313
1081,10892
1149,4985
5453,7940
857,68
4278,6407
570,3778
360,16229
952,16006
2503,14746
4904,131
2229,1568
968,16016
1573,4883
1689,5351
1518,709
2015,15172
5126,995
2618,642
4729,1572
3618,226
3106,1200
485,2220
4570,4808
3517,13080
3924,9850
2715,1628
2421,881
1872,4726
3718,765
5282,5972
2633,1181
68,8615
1754,9375
2283,12830
778,4872
2299,485
826,7820
4013,1544
1689,5707
1465,13304
4198,11126
3423,14594
4276,1350
282,2350
4558,13806
4016,8688
3845,10609
1824,7428
1033,7413
891,5855
3197,2938
3403,14570
1154,4203
3729,774
3324,908
3162,10905
365,12720
5183,4588
4652,7594
2931,2343
4258,1538
3857,2711
3557,14528
648,11075
3620,4148
4157,10602
5128,7931
774,3014
2605,13780
1390,5572
2943,9668
3549,1998
4847,578
4514,9294
3675,6604
2992,16624
3294,9422
1047,2856
598,16252
5544,2678
3969,8878
3505,1090
2363,9000
3537,16963
618,15933
2589,7672
3580,8325
3271,13535
2889,12829
4665,2221
5018,8419
2601,13144
3644,11166
2681,13658
3132,250
4365,15327
2833,793
2194,4548
2775,2942
1510,5885
1289,9586
4019,5620
1504,3536
4412,12868
1434,10662
1283,1903
1906,3462
4808,9095
5164,14039
4986,4769
4728,5810
433,6554
2120,11354
4364,16520
1096,15038
3594,13979
2589,3733
978,15016
4106,13776
3116,3544
4216,5227
5156,7058
5158,14399
4526,13205
4318,13657
3753,47
3502,15006
5219,11388
4969,3059
5273,2958
5208,4533
5145,428
2778,6615
5308,14827
2233,5336
233,14786
1566,1339
683,3343
2030,10434
1198,2596
4949,15113
5194,1544
1162,13758
2533,12766
3502,14535
4480,521
648,9399
4549,8114
4649,16379
1861,11881
5247,1712
589,7557
2880,3775
3373,6164
1514,4326
3154,4081
2563,4263
5265,9397
302,13778
2216,11741
5001,4086
1903,1366
5450,2977
2470,1026
4503,16666
5511,564
4137,3431
1518,10266
4282,9628
4389,2563
2317,453
610,6830
1178,7064
3398,6729
4153,9430
2205,17
5126,5442
2074,1175
5249,16318
2549,15708
3804,7232
5219,11414
49,7955
795,1719
1464,13712
3514,5719
4135,442
1551,13667
4532,3676
3342,2919
5261,4196
1348,3313
2738,14685
83,9888
224,12800
1172,4247
738,2516
61,10585
1663,2985
3879,14059
1030,15293
447,16315
3382,2979
1291,1891
2140,1310
54,738
3475,15904
795,2715
4112,10750
3708,300
3645,13821
2373,1483
1888,2920
177,1469
3303,4622
3558,1723
1173,9979
4438,926
4750,6109
5500,11000
156,731
4726,2231
709,8579
2456,10306
3662,9673
4389,2567
128,3864
2785,9527
4639,1357
3928,13714
1875,7954
503,4808
4218,9285
5376,2759
1907,14381
243,11249
5169,6953
3893,13691
4998,3647
5154,2923
2791,130
5156,9172
3386,15113
1124,13770
2869,3275
820,1991
4145,8750
2005,8533
213,12604
1106,247
1389,2901
2703,3566
2888,1015
2280,13790
663,1696
4731,12848
2795,11783
1297,6460
5476,6968
333,4810
3878,7665
652,15752
4891,7923
5498,7742
3502,4872
4922,4056
4572,5107
2847,1767
4517,1717
4921,7466
4715,10754
2533,8662
1785,1152
2998,11887
333,3281
5071,4091
1354,1200
4900,13716
4801,12343
3537,14216
1061,16582
825,1781
3258,6541
654,13630
2049,15932
3577,15316
2252,1891
1419,16951
2142,14642
2257,15086
2586,9896
252,16743
4755,9802
326,14651
83,5261
4414,11175
1166,3605
2121,315
3909,4832
2203,16706
2188,13690
5424,4721
2586,1064
869,7177
675,7097
2885,6349
1403,14408
2890,5101
3851,9529
1972,1052
2028,2944
5403,9522
4285,16706
2735,10566
1228,871
154,1561
2881,16769
3163,15663
5173,12618
4036,16
2418,1459
3569,10712
893,10136
2703,326
3698,11705
1024,6434
4949,11186
1518,11097
1472,8342
5312,1719
4025,11326
4931,1843
2269,14090
3240,561
980,10387
1284,1430
3091,485
3512,15628
1038,1218
3474,10301
2275,9507
3761,7346
2634,3875
1505,1878
897,1187
3718,177
383,15698
1683,15757
3527,22
4505,6294
1376,10215
5539,4030
2572,6583
623,4925
2025,13709
5407,2691
1750,8461
5390,13339
487,15101
1615,237
1652,4738
4940,12467
2062,15665
3595,11610
2916,7525
5169,3811
971,2477
552,16141
4357,4091
4731,131
1583,2768
4851,2643
3080,13253
3138,7965
5461,7140
2074,6670
3186,16116
2623,11881
4341,36
2083,10751
3166,891
5082,11198
4585,12274
5166,13911
1046,9492
3663,3922
1259,11395
4133,11723
3022,7331
4703,5500
5485,1590
3378,13259
1420,5134
4266,12724
2635,7068
3494,1366
407,2298
2913,2647
1417,6375
187,16127
2134,4965
4149,3089
3740,14227
1556,1782
2075,11264
1202,1660
2109,12155
3161,13301
3931,876
564,5859
3663,246
576,13753
2900,10692
5234,12514
1073,1318
403,14637
1301,7346
1410,3560
5192,8688
2925,15698
4054,2623
293,221
589,3778
2795,10962
1403,14755
1431,4595
3485,1104
304,691
3258,16415
3365,13779
759,1671
2073,6792
1098,4669
4921,9341
4096,1117
1518,3892
1823,5547
2156,28
1403,11739
5450,6473
826,10689
2831,9001
2931,286
3761,13854
1699,2415
2406,8737
1480,11651
3694,15809
1241,541
2817,7250
1311,9429
224,3450
4112,12672
1595,15609
4786,4725
2267,4713
2902,11877
3231,2585
5383,4069
3426,848
1019,24
2385,11939
4742,13699
4620,5487
5103,11930
245,113
2589,7373
3386,11331
3680,13774
2188,13770
377,14591
3544,4289
260,14508
1636,15242
1723,1104
4204,15728
2205,12885
2597,13563
2836,7713
1752,575
2639,11679
2509,5792
1159,8321
1488,4223
4823,4099
4022,485
1178,9842
5180,4448
1497,1060
1950,1022
97,895
5519,4246
1832,746
1991,13684
306,10123
3386,1859
3887,3185
971,1828
2867,13630
4655,15434
49,1296
4894,11981
2460,484
847,8651
1093,3660
3496,10695
5518,10863
4891,1089
3993,1066
4881,14963
2533,8204
2656,16228
4929,528
4995,1258
1850,31
