user,item,weight
2205,9785,1
2353,9785,1
3359,9785,1
3978,9785,1
4339,9785,1
4717,9785,1
4786,9785,1
5177,9785,1
5427,9785,1
5523,9785,1
876,9786,1
1795,9786,1
2073,9786,1
2213,9786,1
2671,9786,1
3178,9786,1
3663,9786,1
4314,9786,1
4427,9786,1
5539,9786,1
1430,9787,1
1453,9787,1
2291,9787,1
4688,9787,1
5357,9787,1
324,9788,1
2259,9788,1
3557,9788,1
3650,9788,1
4904,9788,1
5514,9788,1
3391,9789,1
4013,9789,1
4438,9789,1
4452,9789,1
218,9790,1
421,9790,1
429,9790,1
443,9790,1
485,9790,1
560,9790,1
659,9790,1
900,9790,1
1152,9790,1
1394,9790,1
1487,9790,1
1531,9790,1
1772,9790,1
1897,9790,1
2081,9790,1
2118,9790,1
2180,9790,1
2190,9790,1
2402,9790,1
2495,9790,1
2574,9790,1
2962,9790,1
3218,9790,1
3236,9790,1
3328,9790,1
3700,9790,1
3771,9790,1
3931,9790,1
3955,9790,1
4022,9790,1
4217,9790,1
4226,9790,1
4245,9790,1
4334,9790,1
4393,9790,1
4532,9790,1
4776,9790,1
4823,9790,1
4825,9790,1
4924,9790,1
5082,9790,1
5098,9790,1
5214,9790,1
5326,9790,1
5449,9790,1
1118,9791,1
1553,9791,1
2141,9791,1
2295,9791,1
2336,9791,1
3791,9791,1
4067,9791,1
356,9794,1
605,9794,1
645,9794,1
702,9794,1
723,9794,1
896,9794,1
915,9794,1
1355,9794,1
1538,9794,1
1882,9794,1
2067,9794,1
2179,9794,1
2380,9794,1
2458,9794,1
2542,9794,1
3317,9794,1
3820,9794,1
3859,9794,1
3962,9794,1
4210,9794,1
4321,9794,1
4711,9794,1
4909,9794,1
5141,9794,1
5192,9794,1
5289,9794,1
5295,9794,1
5303,9794,1
204,9796,1
455,9796,1
779,9796,1
870,9796,1
1951,9796,1
2218,9796,1
2706,9796,1
3150,9796,1
3943,9796,1
379,9797,1
695,9797,1
880,9797,1
1624,9797,1
1668,9797,1
1998,9797,1
2414,9797,1
1169,9798,1
2189,9798,1
2472,9798,1
3488,9798,1
4282,9798,1
4593,9798,1
4910,9798,1
787,9799,1
1592,9799,1
2028,9799,1
2291,9799,1
2335,9799,1
2634,9799,1
3986,9799,1
4098,9799,1
1296,9800,1
1862,9800,1
2170,9800,1
3278,9800,1
4063,9800,1
4469,9800,1
4894,9800,1
5519,9800,1
693,9801,1
935,9801,1
2388,9801,1
2498,9801,1
2671,9801,1
3024,9801,1
3029,9801,1
3730,9801,1
4916,9801,1
5295,9801,1
90,9803,1
1645,9803,1
3483,9803,1
4187,9803,1
4368,9803,1
4532,9803,1
4755,9803,1
4865,9803,1
5483,9803,1
1014,9804,1
1811,9804,1
2365,9804,1
2553,9804,1
3233,9804,1
3626,9804,1
4218,9804,1
4669,9804,1
89,9805,1
2043,9805,1
2311,9805,1
2696,9805,1
4171,9805,1
2561,9807,1
5370,9807,1
360,9808,1
557,9808,1
893,9808,1
1012,9808,1
1480,9808,1
1619,9808,1
2326,9808,1
2962,9808,1
717,9809,1
725,9809,1
1619,9809,1
4505,9809,1
4956,9809,1
5315,9809,1
5320,9809,1
5506,9809,1
1637,9811,1
1811,9811,1
2240,9811,1
3076,9811,1
3286,9811,1
3956,9811,1
4192,9811,1
4894,9811,1
439,9813,1
793,9813,1
901,9813,1
1049,9813,1
1318,9813,1
2189,9813,1
3054,9813,1
3270,9813,1
3991,9813,1
4282,9813,1
5298,9813,1
102,9814,1
539,9814,1
1990,9814,1
2184,9814,1
2865,9814,1
4189,9814,1
4823,9814,1
4897,9814,1
803,9815,1
1221,9815,1
3274,9815,1
4252,9815,1
4592,9815,1
792,9816,1
924,9816,1
1056,9816,1
1710,9816,1
1897,9816,1
2586,9816,1
2738,9816,1
3103,9816,1
4729,9816,1
5192,9816,1
880,9817,1
1697,9817,1
2522,9817,1
3274,9817,1
399,9818,1
2899,9818,1
4837,9818,1
4782,9819,1
519,9820,1
876,9820,1
2487,9820,1
2671,9820,1
2830,9820,1
3178,9820,1
3332,9820,1
4025,9820,1
4104,9820,1
4454,9820,1
5295,9820,1
315,9821,1
787,9821,1
1022,9821,1
1825,9821,1
2141,9821,1
2899,9821,1
3005,9821,1
3395,9821,1
4572,9821,1
5020,9821,1
5097,9821,1
748,9822,1
1088,9822,1
1403,9822,1
1448,9822,1
1825,9822,1
2899,9822,1
2943,9822,1
3167,9822,1
3291,9822,1
3635,9822,1
5528,9822,1
1047,9823,1
1355,9823,1
3201,9823,1
3426,9823,1
3543,9823,1
4210,9823,1
4591,9823,1
5062,9823,1
5082,9823,1
5296,9823,1
61,9824,1
2408,9824,1
2694,9824,1
3246,9824,1
3376,9824,1
4249,9824,1
4325,9824,1
5062,9824,1
5346,9824,1
427,9825,1
1103,9825,1
1323,9825,1
2027,9825,1
2264,9825,1
2458,9825,1
3141,9825,1
3281,9825,1
3567,9825,1
4734,9825,1
5062,9825,1
5141,9825,1
5181,9825,1
169,9826,1
326,9826,1
393,9826,1
1243,9826,1
1692,9826,1
1997,9826,1
2876,9826,1
3019,9826,1
3398,9826,1
3629,9826,1
3673,9826,1
3733,9826,1
5148,9826,1
5264,9826,1
114,9829,1
199,9829,1
1954,9829,1
3169,9829,1
3376,9829,1
3900,9829,1
4158,9829,1
4249,9829,1
4607,9829,1
4824,9829,1
5062,9829,1
5078,9829,1
618,9830,1
748,9830,1
1684,9830,1
1825,9830,1
2257,9830,1
2836,9830,1
2899,9830,1
5166,9830,1
204,9831,1
1382,9831,1
1580,9831,1
1825,9831,1
2163,9831,1
2899,9831,1
3635,9831,1
848,9832,1
3101,9832,1
3351,9832,1
3419,9832,1
4055,9832,1
4485,9832,1
5450,9832,1
657,9833,1
661,9833,1
3208,9833,1
12,9835,1
141,9835,1
158,9835,1
383,9835,1
623,9835,1
1832,9835,1
2058,9835,1
2173,9835,1
2729,9835,1
3091,9835,1
3191,9835,1
3253,9835,1
3734,9835,1
3801,9835,1
4282,9835,1
4396,9835,1
4512,9835,1
4514,9835,1
4729,9835,1
5014,9835,1
5018,9835,1
5194,9835,1
5298,9835,1
5330,9835,1
5427,9835,1
5511,9835,1
859,9836,1
1186,9836,1
1907,9836,1
3493,9836,1
3822,9836,1
4577,9836,1
5310,9836,1
828,9837,1
925,9837,1
1309,9837,1
2246,9837,1
3284,9837,1
3351,9837,1
4444,9837,1
5539,9837,1
1290,9838,1
2500,9838,1
3101,9838,1
5550,9838,1
379,9839,1
460,9839,1
980,9839,1
1692,9839,1
1877,9839,1
2540,9839,1
2555,9839,1
2672,9839,1
3303,9839,1
3326,9839,1
3355,9839,1
3398,9839,1
4387,9839,1
4731,9839,1
5528,9839,1
646,9840,1
1535,9840,1
1718,9840,1
2044,9840,1
3765,9840,1
5322,9840,1
26,9842,1
198,9842,1
1104,9842,1
1178,9842,1
2078,9842,1
198,9843,1
1199,9843,1
1430,9843,1
4782,9843,1
5223,9843,1
2672,9844,1
3326,9844,1
3398,9844,1
4387,9844,1
5366,9844,1
5484,9844,1
265,9847,1
388,9847,1
597,9847,1
826,9847,1
961,9847,1
1490,9847,1
1592,9847,1
2026,9847,1
3324,9847,1
3639,9847,1
3967,9847,1
4850,9847,1
1190,9848,1
1627,9848,1
2465,9848,1
3450,9848,1
3583,9848,1
4468,9848,1
4943,9848,1
8,9849,1
230,9849,1
1523,9849,1
1822,9849,1
3133,9849,1
925,9850,1
2671,9850,1
3045,9850,1
3496,9850,1
3924,9850,1
4025,9850,1
4924,9850,1
5320,9850,1
2312,9851,1
3265,9851,1
3288,9851,1
4279,9851,1
4881,9851,1
5158,9851,1
1180,9852,1
2049,9852,1
2635,9852,1
3673,9852,1
2731,9853,1
4115,9853,1
5147,9853,1
598,9855,1
648,9855,1
1136,9855,1
2178,9855,1
2448,9855,1
4464,9855,1
4877,9855,1
5198,9855,1
5366,9855,1
1183,9856,1
2943,9856,1
3063,9856,1
3291,9856,1
3398,9856,1
3635,9856,1
5081,9856,1
5166,9856,1
401,9857,1
481,9857,1
2588,9857,1
3264,9857,1
3399,9857,1
4043,9857,1
4451,9857,1
5007,9857,1
158,9858,1
1157,9858,1
1723,9858,1
1964,9858,1
2178,9858,1
2883,9858,1
3484,9858,1
3713,9858,1
4278,9858,1
4299,9858,1
4405,9858,1
4497,9858,1
4576,9858,1
4612,9858,1
5524,9858,1
646,9860,1
702,9860,1
3848,9860,1
4016,9860,1
4214,9860,1
5096,9860,1
5296,9860,1
5383,9860,1
1008,9861,1
1426,9861,1
1485,9861,1
1529,9861,1
2249,9861,1
4120,9861,1
4214,9861,1
4435,9861,1
4581,9861,1
4711,9861,1
5073,9861,1
5114,9861,1
1008,9863,1
1426,9863,1
2373,9863,1
3350,9863,1
3959,9863,1
4214,9863,1
4909,9863,1
20,9864,1
114,9864,1
199,9864,1
826,9864,1
1047,9864,1
1422,9864,1
1424,9864,1
3664,9864,1
4850,9864,1
5181,9864,1
20,9866,1
343,9866,1
826,9866,1
1227,9866,1
1339,9866,1
1422,9866,1
1424,9866,1
2347,9866,1
2458,9866,1
3281,9866,1
3664,9866,1
4210,9866,1
4963,9866,1
5181,9866,1
20,9868,1
188,9868,1
343,9868,1
633,9868,1
1424,9868,1
1489,9868,1
2315,9868,1
3664,9868,1
4210,9868,1
5181,9868,1
5383,9868,1
1138,9873,1
1586,9873,1
269,9874,1
974,9874,1
1072,9874,1
1109,9874,1
1125,9874,1
2777,9874,1
2829,9874,1
3708,9874,1
4756,9874,1
402,9875,1
973,9875,1
3160,9875,1
3315,9875,1
853,9876,1
3291,9876,1
4470,9876,1
1287,9877,1
1355,9877,1
3583,9877,1
4120,9877,1
4647,9877,1
154,9878,1
383,9878,1
412,9878,1
509,9878,1
608,9878,1
770,9878,1
2012,9878,1
2994,9878,1
3024,9878,1
3181,9878,1
3253,9878,1
3389,9878,1
3484,9878,1
3583,9878,1
3940,9878,1
4272,9878,1
4504,9878,1
4670,9878,1
4685,9878,1
5013,9878,1
5014,9878,1
5194,9878,1
5427,9878,1
5487,9878,1
5501,9878,1
360,9879,1
2073,9879,1
2937,9879,1
4667,9879,1
4866,9879,1
5325,9879,1
1485,9880,1
1628,9880,1
1731,9880,1
2650,9880,1
2780,9880,1
3138,9880,1
4134,9880,1
5114,9880,1
5190,9880,1
1485,9881,1
1628,9881,1
1731,9881,1
2650,9881,1
4134,9881,1
4138,9881,1
5190,9881,1
30,9882,1
975,9882,1
1561,9882,1
1603,9882,1
1838,9882,1
5148,9882,1
5187,9882,1
5264,9882,1
309,9883,1
1046,9883,1
1325,9883,1
1483,9883,1
2045,9883,1
3123,9883,1
3884,9883,1
5132,9883,1
5295,9883,1
322,9884,1
598,9884,1
3102,9884,1
3265,9884,1
4341,9884,1
1324,9885,1
1446,9885,1
1489,9885,1
2178,9885,1
2179,9885,1
3664,9885,1
58,9886,1
1752,9886,1
2253,9886,1
2290,9886,1
3331,9886,1
5518,9886,1
12,9887,1
963,9887,1
2290,9887,1
3277,9887,1
3568,9887,1
5198,9887,1
5518,9887,1
83,9888,1
1332,9888,1
2003,9888,1
2205,9888,1
66,9889,1
1113,9889,1
1744,9889,1
2003,9889,1
2655,9889,1
3274,9889,1
3463,9889,1
4687,9889,1
319,9890,1
333,9890,1
498,9890,1
1024,9890,1
1079,9890,1
1202,9890,1
2055,9890,1
2676,9890,1
3250,9890,1
3294,9890,1
4503,9890,1
4638,9890,1
4890,9890,1
5188,9890,1
928,9891,1
956,9891,1
1149,9891,1
1311,9891,1
1957,9891,1
2038,9891,1
3884,9891,1
4642,9891,1
5132,9891,1
5506,9891,1
983,9892,1
1856,9892,1
3315,9892,1
4231,9892,1
4901,9892,1
5403,9892,1
32,9893,1
364,9893,1
391,9893,1
557,9893,1
604,9893,1
745,9893,1
1300,9893,1
1956,9893,1
2412,9893,1
2928,9893,1
3149,9893,1
3431,9893,1
3592,9893,1
3618,9893,1
3850,9893,1
4208,9893,1
4245,9893,1
4272,9893,1
4368,9893,1
4547,9893,1
4686,9893,1
4924,9893,1
5043,9893,1
5050,9893,1
5282,9893,1
2586,9896,1
2780,9896,1
2941,9896,1
3549,9896,1
3967,9896,1
4350,9896,1
4809,9896,1
512,9897,1
773,9897,1
1053,9897,1
2623,9897,1
2950,9897,1
3054,9897,1
3878,9897,1
4211,9897,1
4258,9897,1
4351,9897,1
5407,9897,1
677,9898,1
3307,9898,1
1580,9899,1
4520,9899,1
5454,9899,1
82,9900,1
694,9900,1
1451,9900,1
2046,9900,1
3797,9900,1
3895,9900,1
4491,9900,1
5157,9900,1
5498,9900,1
5513,9900,1
377,9901,1
1542,9901,1
2460,9901,1
3134,9901,1
3321,9901,1
3775,9901,1
4436,9901,1
67,9902,1
405,9902,1
478,9902,1
987,9902,1
1537,9902,1
2795,9902,1
4096,9902,1
4663,9902,1
4751,9902,1
23,9903,1
829,9903,1
947,9903,1
1079,9903,1
2053,9903,1
2091,9903,1
3504,9903,1
4097,9903,1
4407,9903,1
4522,9903,1
4785,9903,1
433,9904,1
1842,9904,1
2159,9904,1
3098,9904,1
3449,9904,1
3645,9904,1
4030,9904,1
4146,9904,1
4261,9904,1
4977,9904,1
5520,9904,1
23,9905,1
415,9905,1
455,9905,1
977,9905,1
2218,9905,1
3943,9905,1
4150,9905,1
5202,9905,1
5344,9905,1
1555,9906,1
1851,9906,1
2798,9906,1
2950,9906,1
3101,9906,1
3512,9906,1
4708,9906,1
5022,9906,1
5511,9906,1
0,9907,1
832,9907,1
997,9907,1
2543,9907,1
3130,9907,1
4260,9907,1
4357,9907,1
4585,9907,1
4819,9907,1
5071,9907,1
5272,9907,1
846,9909,1
1554,9909,1
1636,9909,1
1743,9909,1
1956,9909,1
2219,9909,1
2949,9909,1
3087,9909,1
5178,9909,1
786,9910,1
1051,9910,1
1062,9910,1
1436,9910,1
1865,9910,1
2673,9910,1
2700,9910,1
3144,9910,1
3438,9910,1
3828,9910,1
4308,9910,1
4398,9910,1
5510,9910,1
796,9911,1
848,9911,1
2820,9911,1
3101,9911,1
3419,9911,1
3723,9911,1
23,9914,1
242,9914,1
403,9914,1
447,9914,1
533,9914,1
632,9914,1
694,9914,1
744,9914,1
968,9914,1
991,9914,1
1024,9914,1
1144,9914,1
1492,9914,1
1621,9914,1
1636,9914,1
1692,9914,1
1724,9914,1
1825,9914,1
1921,9914,1
2091,9914,1
2133,9914,1
2224,9914,1
2294,9914,1
2367,9914,1
2435,9914,1
2876,9914,1
2899,9914,1
2922,9914,1
2943,9914,1
3074,9914,1
3167,9914,1
3265,9914,1
3291,9914,1
3341,9914,1
3398,9914,1
3559,9914,1
3703,9914,1
3740,9914,1
3831,9914,1
4008,9914,1
4024,9914,1
4341,9914,1
4572,9914,1
4649,9914,1
4706,9914,1
4731,9914,1
4737,9914,1
4785,9914,1
5102,9914,1
5173,9914,1
5188,9914,1
5310,9914,1
5353,9914,1
1181,9915,1
2030,9915,1
2780,9915,1
3022,9915,1
4162,9915,1
4328,9915,1
4846,9915,1
5498,9915,1
853,9916,1
1705,9916,1
1836,9916,1
2711,9916,1
3265,9916,1
4207,9916,1
4729,9916,1
89,9917,1
325,9917,1
369,9917,1
693,9917,1
906,9917,1
1020,9917,1
4026,9917,1
5135,9917,1
5184,9917,1
333,9918,1
977,9918,1
1024,9918,1
2711,9918,1
3294,9918,1
4583,9918,1
4893,9918,1
5060,9918,1
142,9919,1
917,9919,1
1622,9919,1
2516,9919,1
2885,9919,1
3174,9919,1
4186,9919,1
4200,9919,1
4939,9919,1
1485,9920,1
1524,9920,1
1607,9920,1
3966,9920,1
4321,9920,1
284,9921,1
914,9921,1
1058,9921,1
1475,9921,1
2037,9921,1
4055,9921,1
4199,9921,1
4371,9921,1
4485,9921,1
4725,9921,1
1186,9922,1
2902,9922,1
4684,9922,1
1355,9923,1
1529,9923,1
1929,9923,1
4850,9923,1
699,9924,1
876,9924,1
1795,9924,1
1804,9924,1
2671,9924,1
3472,9924,1
3496,9924,1
4025,9924,1
5295,9924,1
304,9925,1
421,9925,1
1152,9925,1
1308,9925,1
2126,9925,1
2483,9925,1
3007,9925,1
3466,9925,1
3788,9925,1
3931,9925,1
3945,9925,1
3955,9925,1
4245,9925,1
4393,9925,1
4755,9925,1
675,9929,1
704,9929,1
991,9929,1
3038,9929,1
3403,9929,1
3754,9929,1
4503,9929,1
5173,9929,1
90,9930,1
1242,9930,1
1734,9930,1
2601,9930,1
3734,9930,1
4287,9930,1
4841,9930,1
4857,9930,1
627,9931,1
1698,9931,1
1734,9931,1
1903,9931,1
2232,9931,1
3052,9931,1
3639,9931,1
4530,9931,1
4841,9931,1
5001,9931,1
5014,9931,1
1185,9932,1
2271,9932,1
2313,9932,1
3218,9932,1
3257,9932,1
111,9933,1
648,9933,1
5199,9933,1
71,9935,1
1036,9935,1
1300,9935,1
1645,9935,1
1949,9935,1
3046,9935,1
3494,9935,1
3903,9935,1
4216,9935,1
5282,9935,1
971,9936,1
1504,9936,1
2375,9936,1
3728,9936,1
5085,9936,1
324,9937,1
597,9937,1
829,9937,1
1754,9937,1
1912,9937,1
2028,9937,1
3822,9937,1
5327,9937,1
1021,9938,1
1538,9938,1
2855,9938,1
3226,9938,1
3353,9938,1
3579,9938,1
3848,9938,1
3971,9938,1
71,9939,1
318,9939,1
745,9939,1
1276,9939,1
1775,9939,1
2109,9939,1
2284,9939,1
3426,9939,1
3431,9939,1
3592,9939,1
4924,9939,1
4984,9939,1
5281,9939,1
489,9940,1
2060,9940,1
2081,9940,1
3784,9940,1
3930,9940,1
4043,9940,1
4399,9940,1
4515,9940,1
4976,9940,1
489,9941,1
1125,9941,1
1149,9941,1
2565,9941,1
2777,9941,1
3466,9941,1
4626,9941,1
4823,9941,1
1346,9943,1
1580,9943,1
1752,9943,1
1833,9943,1
1844,9943,1
1985,9943,1
2030,9943,1
2375,9943,1
2705,9943,1
3257,9943,1
4500,9943,1
4683,9943,1
5198,9943,1
1190,9945,1
1675,9945,1
1833,9945,1
3532,9945,1
3967,9946,1
4501,9946,1
4605,9946,1
68,9947,1
428,9947,1
532,9947,1
847,9947,1
1259,9947,1
1359,9947,1
1384,9947,1
1609,9947,1
2043,9947,1
2420,9947,1
2670,9947,1
3000,9947,1
3546,9947,1
3642,9947,1
4061,9947,1
4828,9947,1
5219,9947,1
5511,9947,1
509,9949,1
994,9949,1
1744,9949,1
2488,9949,1
2835,9949,1
3062,9949,1
3204,9949,1
4086,9949,1
4371,9949,1
4934,9949,1
301,9950,1
1448,9950,1
1505,9950,1
2368,9950,1
3132,9950,1
3148,9950,1
3296,9950,1
4410,9950,1
5087,9950,1
49,9951,1
656,9951,1
1403,9951,1
2220,9951,1
4198,9951,1
4358,9951,1
4410,9951,1
4438,9951,1
4452,9951,1
90,9953,1
212,9953,1
217,9953,1
252,9953,1
408,9953,1
651,9953,1
919,9953,1
1038,9953,1
1192,9953,1
1242,9953,1
1400,9953,1
1831,9953,1
2004,9953,1
2062,9953,1
2112,9953,1
2178,9953,1
2586,9953,1
2587,9953,1
2825,9953,1
2832,9953,1
2923,9953,1
2979,9953,1
3045,9953,1
3133,9953,1
3678,9953,1
3911,9953,1
3945,9953,1
4044,9953,1
4179,9953,1
4245,9953,1
4410,9953,1
4737,9953,1
4754,9953,1
4909,9953,1
5082,9953,1
5181,9953,1
5363,9953,1
5406,9953,1
5446,9953,1
5448,9953,1
5482,9953,1
78,9954,1
81,9954,1
200,9954,1
342,9954,1
488,9954,1
654,9954,1
771,9954,1
862,9954,1
1025,9954,1
1257,9954,1
1464,9954,1
1531,9954,1
1547,9954,1
1551,9954,1
1601,9954,1
1821,9954,1
1891,9954,1
1991,9954,1
2025,9954,1
2175,9954,1
2188,9954,1
2214,9954,1
2283,9954,1
2324,9954,1
2605,9954,1
2681,9954,1
2849,9954,1
2867,9954,1
3230,9954,1
3261,9954,1
3358,9954,1
3365,9954,1
3388,9954,1
3584,9954,1
3665,9954,1
3680,9954,1
3829,9954,1
3893,9954,1
3928,9954,1
4111,9954,1
4248,9954,1
4318,9954,1
4582,9954,1
4589,9954,1
4610,9954,1
4742,9954,1
5254,9954,1
5496,9954,1
413,9955,1
953,9955,1
3533,9955,1
3560,9955,1
3992,9955,1
4631,9955,1
4693,9955,1
5326,9955,1
953,9956,1
1023,9956,1
2371,9956,1
3560,9956,1
3729,9956,1
3866,9956,1
4482,9956,1
5018,9956,1
5326,9956,1
133,9957,1
953,9957,1
2371,9957,1
2400,9957,1
3214,9957,1
3478,9957,1
3534,9957,1
3560,9957,1
4067,9957,1
4482,9957,1
4794,9957,1
5326,9957,1
953,9958,1
2593,9958,1
3094,9958,1
3945,9958,1
4237,9958,1
5229,9958,1
985,9960,1
2001,9960,1
2527,9960,1
2683,9960,1
3013,9960,1
3302,9960,1
3496,9960,1
3699,9960,1
4025,9960,1
4676,9960,1
5056,9960,1
5098,9960,1
107,9962,1
659,9962,1
1038,9962,1
1502,9962,1
2146,9962,1
2170,9962,1
3072,9962,1
3962,9962,1
4245,9962,1
4469,9962,1
4558,9962,1
4653,9962,1
5028,9962,1
5281,9962,1
32,9966,1
116,9966,1
143,9966,1
149,9966,1
222,9966,1
314,9966,1
327,9966,1
433,9966,1
466,9966,1
557,9966,1
579,9966,1
657,9966,1
680,9966,1
700,9966,1
825,9966,1
848,9966,1
852,9966,1
864,9966,1
874,9966,1
1003,9966,1
1006,9966,1
1013,9966,1
1042,9966,1
1083,9966,1
1117,9966,1
1247,9966,1
1285,9966,1
1341,9966,1
1387,9966,1
1443,9966,1
1480,9966,1
1488,9966,1
1528,9966,1
1546,9966,1
1576,9966,1
1663,9966,1
1700,9966,1
1722,9966,1
1753,9966,1
1778,9966,1
1835,9966,1
1847,9966,1
1956,9966,1
2045,9966,1
2051,9966,1
2191,9966,1
2293,9966,1
2341,9966,1
2376,9966,1
2382,9966,1
2412,9966,1
2421,9966,1
2473,9966,1
2588,9966,1
2671,9966,1
2710,9966,1
2717,9966,1
2746,9966,1
2828,9966,1
2853,9966,1
2856,9966,1
2889,9966,1
2921,9966,1
3101,9966,1
3131,9966,1
3145,9966,1
3158,9966,1
3178,9966,1
3197,9966,1
3204,9966,1
3258,9966,1
3276,9966,1
3301,9966,1
3312,9966,1
3359,9966,1
3403,9966,1
3419,9966,1
3505,9966,1
3562,9966,1
3580,9966,1
3618,9966,1
3633,9966,1
3636,9966,1
3669,9966,1
3728,9966,1
3738,9966,1
3869,9966,1
3896,9966,1
3913,9966,1
3936,9966,1
3954,9966,1
3973,9966,1
4081,9966,1
4104,9966,1
4112,9966,1
4135,9966,1
4158,9966,1
4317,9966,1
4368,9966,1
4425,9966,1
4532,9966,1
4555,9966,1
4602,9966,1
4686,9966,1
4807,9966,1
4869,9966,1
4879,9966,1
5038,9966,1
5043,9966,1
5121,9966,1
5205,9966,1
5427,9966,1
5457,9966,1
5498,9966,1
5502,9966,1
5532,9966,1
401,9967,1
433,9967,1
481,9967,1
891,9967,1
1242,9967,1
1247,9967,1
2089,9967,1
2273,9967,1
2327,9967,1
2441,9967,1
2548,9967,1
2589,9967,1
2814,9967,1
3055,9967,1
3101,9967,1
3170,9967,1
3178,9967,1
3286,9967,1
3399,9967,1
3459,9967,1
3663,9967,1
3953,9967,1
3982,9967,1
4940,9967,1
5013,9967,1
118,9969,1
648,9969,1
667,9969,1
821,9969,1
1068,9969,1
1118,9969,1
1242,9969,1
1416,9969,1
1438,9969,1
1734,9969,1
2180,9969,1
2327,9969,1
2483,9969,1
2669,9969,1
3194,9969,1
3195,9969,1
3359,9969,1
3454,9969,1
3542,9969,1
3888,9969,1
4025,9969,1
4309,9969,1
4339,9969,1
4786,9969,1
4841,9969,1
4983,9969,1
878,9970,1
1201,9970,1
1411,9970,1
1506,9970,1
1827,9970,1
3986,9970,1
5503,9970,1
251,9972,1
421,9972,1
660,9972,1
900,9972,1
1184,9972,1
1772,9972,1
2081,9972,1
2190,9972,1
3218,9972,1
3866,9972,1
3931,9972,1
4022,9972,1
4393,9972,1
4532,9972,1
335,9973,1
1042,9973,1
1422,9973,1
1782,9973,1
2066,9973,1
2641,9973,1
3039,9973,1
3691,9973,1
4909,9973,1
5070,9973,1
5163,9973,1
438,9974,1
546,9974,1
1315,9974,1
1780,9974,1
2916,9974,1
3132,9974,1
3310,9974,1
3317,9974,1
5446,9974,1
1024,9975,1
2367,9975,1
5310,9975,1
263,9977,1
373,9977,1
464,9977,1
956,9977,1
1311,9977,1
1918,9977,1
2431,9977,1
2469,9977,1
2814,9977,1
3013,9977,1
3263,9977,1
3312,9977,1
3459,9977,1
3758,9977,1
4314,9977,1
4642,9977,1
4644,9977,1
4676,9977,1
5098,9977,1
5178,9977,1
143,9978,1
1046,9978,1
1700,9978,1
1753,9978,1
2045,9978,1
2431,9978,1
2888,9978,1
3158,9978,1
3290,9978,1
3312,9978,1
3562,9978,1
3758,9978,1
4487,9978,1
4490,9978,1
4555,9978,1
4644,9978,1
4964,9978,1
5547,9978,1
581,9979,1
1173,9979,1
1318,9979,1
3012,9979,1
3512,9979,1
5298,9979,1
581,9980,1
1318,9980,1
2728,9980,1
5298,9980,1
581,9981,1
644,9981,1
1318,9981,1
2728,9981,1
3298,9981,1
5298,9981,1
414,9982,1
1173,9982,1
2416,9982,1
4514,9982,1
5534,9982,1
989,9984,1
1200,9984,1
1482,9984,1
1483,9984,1
1559,9984,1
1950,9984,1
2273,9984,1
2584,9984,1
2686,9984,1
2862,9984,1
2935,9984,1
4614,9984,1
4987,9984,1
5375,9984,1
68,9988,1
428,9988,1
1259,9988,1
1359,9988,1
2420,9988,1
2670,9988,1
3203,9988,1
3642,9988,1
5164,9988,1
5219,9988,1
1686,9989,1
2246,9989,1
2609,9989,1
3034,9989,1
4061,9989,1
4660,9989,1
4748,9989,1
5290,9989,1
1686,9990,1
4748,9990,1
5290,9990,1
185,9991,1
403,9991,1
517,9991,1
1920,9991,1
2183,9991,1
2340,9991,1
2488,9991,1
3412,9991,1
4087,9991,1
4468,9991,1
4851,9991,1
876,9992,1
1214,9992,1
1480,9992,1
2178,9992,1
2752,9992,1
3422,9992,1
4112,9992,1
4149,9992,1
4950,9992,1
2527,9993,1
3312,9993,1
3808,9993,1
3884,9993,1
4340,9993,1
4644,9993,1
5132,9993,1
5214,9993,1
187,9994,1
977,9994,1
1135,9994,1
1136,9994,1
1689,9994,1
1836,9994,1
2448,9994,1
2711,9994,1
2774,9994,1
5051,9994,1
1075,9995,1
3976,9995,1
4353,9995,1
570,9997,1
1060,9997,1
1752,9997,1
2815,9997,1
3151,9997,1
3566,9997,1
4836,9997,1
50,9998,1
71,9998,1
181,9998,1
298,9998,1
521,9998,1
645,9998,1
986,9998,1
1038,9998,1
1057,9998,1
1229,9998,1
1351,9998,1
1780,9998,1
2276,9998,1
2299,9998,1
2427,9998,1
2831,9998,1
2888,9998,1
2916,9998,1
3149,9998,1
3218,9998,1
3232,9998,1
3426,9998,1
3664,9998,1
3678,9998,1
4036,9998,1
5229,9998,1
5424,9998,1
24,9999,1
787,9999,1
831,9999,1
1448,9999,1
2141,9999,1
2173,9999,1
4729,9999,1
5330,9999,1
5379,9999,1
156,10000,1
389,10000,1
521,10000,1
1296,10000,1
1535,10000,1
1718,10000,1
1767,10000,1
2244,10000,1
4674,10000,1
5026,10000,1
5498,10000,1
172,10001,1
352,10001,1
512,10001,1
1396,10001,1
1480,10001,1
2807,10001,1
3359,10001,1
3371,10001,1
4135,10001,1
4265,10001,1
4425,10001,1
4816,10001,1
5014,10001,1
5403,10001,1
1411,10003,1
1465,10003,1
2652,10003,1
3836,10003,1
4971,10003,1
5086,10003,1
1016,10005,1
1262,10005,1
1274,10005,1
1898,10005,1
2267,10005,1
2796,10005,1
2968,10005,1
3015,10005,1
3768,10005,1
4193,10005,1
